Time Stamp,RT Prices,DA Prices,Load Realized,Load Forecast,Capacity,Temperature,Humidity,Precipitation,Wind Speed,Wind Direction,Load-Capacity Ratio,HDD,CDD,Price Error,Load Error
2020-06-15 15:00:00,15.332500000000001,22.18,2450.108333333333,2790.0,2460.0,20.2475,58.0,0.0,18.86139,23.629398,1.1341463414634145,0.0,1.947499465942382,-6.497499999999997,-369.8916666666669
2020-06-15 16:00:00,16.9525,21.83,2562.0499999999997,2820.0,2460.0,20.6975,56.0,0.0,15.463246,24.775122,1.146341463414634,0.0,2.3975002288818352,-9.2275,-268.9500000000003
2020-06-15 17:00:00,16.463333333333335,26.18,2686.2000000000003,2831.0,2460.0,21.2975,54.0,0.0,14.168641,27.216026,1.1508130081300814,0.0,2.997500610351562,-10.606666666666666,-82.79999999999973
2020-06-15 18:00:00,17.893333333333334,27.07,2709.225,2769.0,2510.0,21.7975,50.0,0.0,14.007655,25.90646,1.103187250996016,0.0,3.497500610351562,-7.096666666666664,91.22499999999991
2020-06-15 19:00:00,17.995,24.99,2632.4666666666667,2618.0,2520.0,22.5475,45.0,0.0,12.768586,21.501507,1.038888888888889,0.0,4.247500610351562,-5.984999999999999,108.4666666666667
2020-06-15 20:00:00,21.286666666666665,23.98,2520.983333333333,2524.0,2520.0,22.9975,42.0,0.0,12.522619,18.435053,1.0015873015873016,0.0,4.697499465942382,-1.8233333333333341,104.98333333333312
2020-06-15 21:00:00,18.95,23.11,2459.5750000000003,2416.0,2515.0,22.1475,46.0,0.0,6.725354,74.47583,0.9606361829025845,0.0,3.8474990844726555,-0.8300000000000018,237.57500000000027
2020-06-15 22:00:00,16.883333333333333,19.78,2283.866666666667,2222.0,2460.0,21.1475,58.0,0.0,13.661038,108.43504,0.9032520325203252,0.0,2.8474990844726555,1.963333333333333,270.8666666666668
2020-06-15 23:00:00,14.429166666666667,14.92,2072.4500000000003,2013.0,2386.25,19.8475,60.0,0.0,13.797913,105.12406,0.8435830277632268,0.0,1.5474998474121087,-1.2208333333333332,225.45000000000027
2020-06-16 00:00:00,14.625833333333333,15.65,1891.3916666666667,1847.0,2355.0,18.3475,62.0,0.0,10.495713,95.906044,0.7842887473460722,0.0,0.047499847412108664,1.1358333333333324,146.39166666666665
2020-06-16 01:00:00,15.200833333333334,13.49,1770.425,1745.0,2350.0,16.5975,70.0,0.0,6.519877,96.340096,0.7425531914893617,1.7025001525878913,0.0,2.140833333333333,88.42499999999995
2020-06-16 02:00:00,14.735833333333334,13.06,1699.1666666666667,1682.0,2325.0,15.7975,72.0,0.0,5.4833565,113.19862,0.7234408602150537,2.5025003433227546,0.0,2.095833333333333,49.16666666666674
2020-06-16 03:00:00,14.395833333333334,12.64,1657.0916666666665,1650.0,2325.0,14.7975,76.0,0.0,3.396233,122.00535,0.7096774193548387,3.5025003433227546,0.0,1.8858333333333341,-0.9083333333335304
2020-06-16 04:00:00,13.900833333333333,12.51,1665.5916666666665,1658.0,2325.0,13.747499,79.0,0.0,2.9024127,97.12492,0.7131182795698925,4.552500534057618,0.0,1.8208333333333329,-31.40833333333353
2020-06-16 05:00:00,14.4625,12.08,1689.966666666667,1697.0,2325.0,12.9475,81.0,0.0,3.563818,44.999897,0.7298924731182795,5.352499771118165,0.0,0.8625000000000007,-110.03333333333308
2020-06-16 06:00:00,9.570833333333335,13.6,1775.0333333333335,1800.0,2325.0,12.2975,84.0,0.0,4.73506,8.746089,0.7741935483870968,6.002500343322755,0.0,-5.499166666666666,-164.96666666666647
2020-06-16 07:00:00,12.748333333333333,15.07,1896.1833333333334,1940.0,2366.25,11.8475,85.0,0.0,6.130579,356.6336,0.8198626518753301,6.452500152587891,0.0,-2.1816666666666666,-215.8166666666666
2020-06-16 08:00:00,14.0175,14.93,2013.8666666666668,2112.0,2455.0,11.6475,86.0,0.0,7.5599995,360.0,0.8602851323828921,6.652499961853028,0.0,-1.2524999999999995,-203.1333333333332
2020-06-16 09:00:00,13.475833333333334,15.27,2097.4083333333333,2217.0,2468.3333333333335,11.4475,88.0,0.0,9.028754,355.42615,0.8981769074949358,6.852499771118165,0.0,-2.904166666666665,-208.5916666666667
2020-06-16 10:00:00,16.05785714285714,16.38,2151.0071428571428,2306.0,2243.75,11.9475,90.0,0.0,7.5685663,357.27374,1.0277437325905292,6.352499771118165,0.0,-2.0721428571428575,-222.99285714285725
2020-06-16 11:00:00,15.111666666666666,18.13,2231.775,2374.0,2320.0,15.1475,85.0,0.0,10.464798,3.9451082,1.0232758620689655,3.152499961853028,0.0,-4.678333333333333,-223.2249999999999
2020-06-16 12:00:00,14.325833333333334,19.79,2305.5583333333334,2455.0,2320.0,17.6975,74.0,0.0,13.276144,12.528798,1.0581896551724137,0.6024997711181648,0.0,-5.484166666666665,-205.4416666666666
2020-06-16 13:00:00,15.247857142857143,19.81,2397.3214285714284,2511.0,2532.0833333333335,19.1475,66.0,0.0,13.009903,14.4208145,0.9916735231199605,0.0,0.8474990844726555,-4.562142857142856,-154.67857142857156
2020-06-16 14:00:00,13.756666666666666,19.81,2494.0583333333334,2552.0,2411.6666666666665,21.2975,51.0,0.0,17.58481,22.89059,1.0581893572909469,0.0,2.997500610351562,-6.3433333333333355,-103.9416666666666
2020-06-16 15:00:00,16.496666666666666,20.1,2609.0333333333333,2598.0,2435.0,22.3975,45.0,0.0,19.469976,33.6901,1.0669404517453798,0.0,4.0974990844726555,-4.623333333333335,-42.9666666666667
2020-06-16 16:00:00,27.31125,21.12,2700.26875,2652.0,2880.8333333333335,23.1975,43.0,0.0,19.681828,39.805527,0.92056696557709,0.0,4.897500228881835,1.9112500000000026,-14.731249999999818
2020-06-16 17:00:00,36.016666666666666,25.4,2780.4249999999997,2715.0,2294.5833333333335,23.3975,42.0,0.0,17.339897,41.63345,1.1832213546395496,0.0,5.0974990844726555,10.296666666666667,45.42499999999973
2020-06-16 18:00:00,58.52583333333334,25.72,2828.058333333333,2735.0,2525.0,23.8475,43.0,0.0,17.283749,35.6765,1.0831683168316832,0.0,5.547499847412109,34.22583333333334,213.05833333333294
2020-06-16 19:00:00,24.235,24.3,2732.1583333333333,2615.0,2525.0,24.0975,43.0,0.0,13.755579,42.878906,1.0356435643564357,0.0,5.797499847412109,2.6849999999999987,218.1583333333333
2020-06-16 20:00:00,16.025000000000002,21.55,2612.891666666667,2514.0,2525.0,24.3975,45.0,0.0,12.768586,68.498505,0.9956435643564356,0.0,6.0974990844726555,-4.924999999999997,179.89166666666688
2020-06-16 21:00:00,30.544166666666666,20.95,2543.233333333333,2433.0,2525.0,23.9475,48.0,0.0,14.799459,94.18484,0.9635643564356435,0.0,5.647500228881835,13.794166666666666,292.2333333333331
2020-06-16 22:00:00,22.0925,16.75,2362.4333333333334,2251.0,2525.0,22.3475,52.0,0.0,13.979871,101.88863,0.8914851485148515,0.0,4.047499847412109,7.2125,321.4333333333334
2020-06-16 23:00:00,14.469166666666666,14.88,2141.991666666667,2041.0,2402.0833333333335,21.6475,53.0,0.0,13.138765,99.46225,0.8496790980052038,0.0,3.3474990844726555,-3.3708333333333336,232.9916666666668
2020-06-17 00:00:00,13.069166666666668,17.84,1953.5333333333335,1909.0,2380.0,19.8975,56.0,0.0,11.165805,88.15243,0.8021008403361345,0.0,1.5974990844726555,-3.2908333333333317,155.53333333333353
2020-06-17 01:00:00,11.640833333333333,16.36,1823.3166666666666,1798.0,2340.0,17.9475,63.0,0.0,6.130579,93.366394,0.7683760683760684,0.3524997711181648,0.0,-2.029166666666667,91.3166666666666
2020-06-17 02:00:00,10.736666666666666,13.67,1740.1833333333334,1732.0,2320.0,16.9975,67.0,0.0,7.42159,67.16631,0.746551724137931,1.302500534057618,0.0,-1.8433333333333337,41.183333333333394
2020-06-17 03:00:00,10.665000000000001,12.58,1696.6499999999999,1699.0,2320.0,16.0975,69.0,0.0,6.1305785,49.76371,0.7323275862068965,2.2025001525878913,0.0,-0.9049999999999994,-6.350000000000136
2020-06-17 04:00:00,7.836666666666666,11.57,1700.2583333333332,1703.0,2320.0,15.3475,73.0,0.0,5.3999996,53.13002,0.7340517241379311,2.9525001525878913,0.0,-6.493333333333334,-36.74166666666679
2020-06-17 05:00:00,8.800833333333333,14.33,1722.7916666666667,1737.0,2320.0,14.3475,78.0,0.0,3.8939953,56.3099,0.7487068965517242,3.9525001525878913,0.0,-4.499166666666667,-113.20833333333326
2020-06-17 06:00:00,6.9725,13.3,1809.1083333333333,1836.0,2345.0,13.497499,80.0,0.0,4.829907,63.435013,0.7829424307036247,4.802500534057618,0.0,-7.647499999999999,-175.89166666666665
2020-06-17 07:00:00,10.729166666666666,14.62,1936.325,1985.0,2428.3333333333335,12.8975,83.0,0.0,6.638072,40.601215,0.817433081674674,5.402499961853028,0.0,-6.340833333333334,-211.67499999999995
2020-06-17 08:00:00,14.405,17.07,2076.2833333333333,2148.0,2465.0,12.3475,86.0,0.0,6.989936,34.50859,0.8713995943204869,5.952500152587891,0.0,-3.4350000000000005,-208.7166666666667
2020-06-17 09:00:00,16.636666666666667,17.84,2206.9500000000003,2285.0,2510.0,11.997499,87.0,0.0,7.4128532,29.054508,0.9103585657370518,6.302500534057618,0.0,-0.4833333333333343,-215.04999999999973
2020-06-17 10:00:00,16.49833333333333,17.12,2296.8083333333334,2422.0,2525.0,12.5975,88.0,0.0,7.10031,30.465475,0.9592079207920792,5.702500152587891,0.0,-1.6116666666666681,-258.1916666666666
2020-06-17 11:00:00,15.061666666666667,18.11,2395.758333333333,2555.0,2525.0,15.5475,81.0,0.0,10.1887,32.005356,1.011881188118812,2.7525003433227546,0.0,-3.7383333333333333,-291.2416666666668
2020-06-17 12:00:00,15.916666666666666,18.8,2514.391666666667,2687.0,2525.0,18.0975,71.0,0.0,13.217443,29.357658,1.0641584158415842,0.20250015258789134,0.0,-4.323333333333332,-272.6083333333331
2020-06-17 13:00:00,18.991666666666667,20.24,2660.35,2787.0,2525.0,19.4975,63.0,0.0,12.768586,40.425995,1.1037623762376239,0.0,1.197499465942382,-1.6483333333333334,-195.6500000000001
2020-06-17 14:00:00,19.8125,20.64,2722.358333333333,2856.0,2525.0,21.5975,59.0,0.0,16.075521,34.045982,1.131089108910891,0.0,3.2974998474121087,-1.0975000000000001,-192.64166666666688
2020-06-17 15:00:00,28.100714285714282,20.91,2878.3142857142857,2915.0,2532.5,22.7475,57.0,0.0,14.336861,38.884502,1.1510365251727541,0.0,4.447499465942382,4.900714285714283,-101.68571428571431
2020-06-17 16:00:00,29.161666666666665,23.2,2907.5499999999997,2980.0,2555.0,23.4975,59.0,0.0,17.610588,49.144714,1.1663405088062622,0.0,5.197499465942382,1.9516666666666644,-111.45000000000027
2020-06-17 17:00:00,58.63333333333333,27.21,2901.4249999999997,3019.0,2555.0,23.7475,65.0,0.0,16.199999,53.13002,1.18160469667319,0.0,5.447499465942382,31.513333333333332,-63.57500000000027
2020-06-17 18:00:00,38.615833333333335,27.12,2870.35,2965.0,2555.0,24.2475,66.0,0.0,16.58346,62.878777,1.1604696673189825,0.0,5.947499465942382,16.005833333333335,43.34999999999991
2020-06-17 19:00:00,23.3175,22.61,2782.275,2827.0,2555.0,24.3475,68.0,0.0,14.917212,70.253075,1.1064579256360079,0.0,6.047499847412109,2.1374999999999993,77.27500000000009
2020-06-17 20:00:00,19.534166666666668,21.18,2690.733333333333,2705.0,2555.0,23.5475,69.0,0.0,14.764389,91.39715,1.0587084148727985,0.0,5.247500610351562,-0.24583333333333357,79.73333333333312
2020-06-17 21:00:00,28.867499999999996,19.78,2619.766666666667,2611.0,2555.0,22.2975,73.0,0.0,13.708391,103.671326,1.021917808219178,0.0,3.997500610351562,7.297499999999996,204.76666666666688
2020-06-17 22:00:00,36.27333333333333,21.57,2455.1666666666665,2415.0,2555.0,21.1475,80.0,0.0,12.522619,108.43504,0.9452054794520548,0.0,2.8474990844726555,14.873333333333335,248.16666666666652
2020-06-17 23:00:00,17.533333333333335,21.4,2242.6833333333334,2207.0,2480.8333333333335,20.2975,84.0,0.0,11.298495,120.65059,0.8896204232448773,0.0,1.9975006103515618,3.123333333333335,269.6833333333334
2020-06-18 00:00:00,15.020833333333334,14.41,2057.6916666666666,1973.0,2386.25,19.1475,88.0,0.0,10.296251,126.46933,0.8268203247773703,0.0,0.8474990844726555,2.180833333333334,201.6916666666666
2020-06-18 01:00:00,15.165833333333333,12.84,1934.8500000000001,1856.0,2380.0,17.9475,93.0,0.0,8.699793,114.44395,0.7798319327731092,0.3524997711181648,0.0,3.965833333333334,150.85000000000014
2020-06-18 02:00:00,15.061666666666667,11.2,1860.7083333333333,1784.0,2380.0,17.6475,94.0,0.0,8.089993,110.854546,0.7495798319327731,0.6525009155273445,0.0,4.161666666666667,114.70833333333326
2020-06-18 03:00:00,11.660833333333334,10.9,1814.5333333333335,1746.0,2380.0,17.4975,94.0,0.0,5.8048253,97.12492,0.7336134453781512,0.8025005340576179,0.0,0.9208333333333343,63.53333333333353
2020-06-18 04:00:00,12.933333333333332,10.74,1809.7333333333333,1751.0,2380.0,17.1975,95.0,0.0,5.8603754,79.380394,0.7357142857142858,1.1024997711181648,0.0,0.9833333333333325,29.73333333333335
2020-06-18 05:00:00,16.54357142857143,11.95,1844.1214285714286,1780.0,2776.6666666666665,17.0975,95.0,0.0,5.0142193,68.96242,0.6410564225690276,1.2025001525878913,0.0,3.083571428571428,-15.878571428571377
2020-06-18 06:00:00,14.06,13.46,1927.5333333333335,1860.0,2405.0,17.0975,94.0,0.0,4.3498964,65.55606,0.7733887733887734,1.2025001525878913,0.0,-1.5999999999999996,-81.46666666666647
2020-06-18 07:00:00,15.655833333333334,15.66,2083.366666666667,2009.0,2468.3333333333335,16.9475,95.0,0.0,5.3517847,70.346085,0.8139095205941931,1.3524997711181648,0.0,-2.1341666666666654,-99.63333333333321
2020-06-18 08:00:00,16.165833333333335,17.79,2266.0499999999997,2183.0,2495.0,16.7975,96.0,0.0,5.815978,68.19853,0.8749498997995993,1.5024993896484382,0.0,-2.1441666666666634,-53.95000000000027
2020-06-18 09:00:00,16.715833333333332,18.31,2417.1749999999997,2320.0,2510.0,16.5475,96.0,0.0,3.2399998,90.0,0.9243027888446215,1.7524993896484382,0.0,-3.7441666666666684,-53.82500000000027
2020-06-18 10:00:00,22.356666666666666,20.46,2554.1833333333334,2471.0,2545.0,16.7975,97.0,0.0,3.0547013,44.999897,0.9709233791748526,1.5024993896484382,0.0,1.0066666666666642,-67.8166666666666
2020-06-18 11:00:00,20.399166666666666,21.35,2661.625,2622.0,2595.0,17.2475,96.0,0.0,4.8433046,41.98713,1.0104046242774567,1.052500534057618,0.0,-1.2408333333333346,-131.375
2020-06-18 12:00:00,18.5025,21.64,2726.2833333333333,2793.0,2631.6666666666665,18.0475,95.0,0.0,5.692099,55.304783,1.0613046231792274,0.2524993896484382,0.0,-4.727499999999999,-226.7166666666667
2020-06-18 13:00:00,18.214166666666667,23.23,2834.491666666667,2953.0,2652.5,19.0475,95.0,0.0,8.404285,43.26433,1.1132893496701226,0.0,0.7475006103515618,-7.755833333333332,-226.5083333333332
2020-06-18 14:00:00,21.375,25.97,2979.0,3061.0,2665.0,19.7975,92.0,0.0,6.618519,44.999897,1.14859287054409,0.0,1.4975006103515618,-5.925000000000001,-177.0
2020-06-18 15:00:00,22.22384615384615,27.3,3047.8846153846152,3156.0,2631.6666666666665,21.1975,88.0,0.0,6.489992,86.82024,1.199240025332489,0.0,2.8975002288818352,-3.8461538461538503,-187.11538461538476
2020-06-18 16:00:00,46.81,26.07,3113.442857142857,3235.0,3129.1666666666665,22.6975,83.0,0.0,9.793059,126.027466,1.033821571238349,0.0,4.397500228881835,16.19,-185.55714285714294
2020-06-18 17:00:00,35.415,30.62,3158.0916666666667,3299.0,2470.4166666666665,23.5975,78.0,0.0,9.957108,130.60121,1.3354022600775848,0.0,5.297499847412109,5.414999999999999,-91.9083333333333
2020-06-18 18:00:00,27.159166666666664,30.0,3138.525,3250.0,2695.0,24.2475,81.0,0.0,12.031756,141.07245,1.2059369202226344,0.0,5.947499465942382,0.33916666666666373,54.52500000000009
2020-06-18 19:00:00,20.041666666666668,26.82,3009.3416666666667,3084.0,2695.0,23.6475,83.0,0.0,12.031756,141.07245,1.1443413729128016,0.0,5.3474990844726555,-2.7783333333333324,73.3416666666667
2020-06-18 20:00:00,19.113333333333333,22.82,2912.758333333333,2936.0,2695.0,22.7975,87.0,0.0,11.720751,137.4896,1.0894248608534323,0.0,4.497500610351562,-1.7866666666666653,83.75833333333321
2020-06-18 21:00:00,17.736666666666668,20.9,2840.1,2829.0,2695.0,22.6975,86.0,0.0,10.195057,132.13753,1.049721706864564,0.0,4.397500228881835,-1.7033333333333331,227.0999999999999
2020-06-18 22:00:00,15.895000000000001,19.44,2641.883333333333,2613.0,2695.0,22.9475,83.0,0.0,7.928177,129.47243,0.9695732838589981,0.0,4.647500228881835,-1.1949999999999985,270.8833333333332
2020-06-18 23:00:00,15.719166666666666,17.09,2413.633333333333,2371.0,2505.8333333333335,22.2975,85.0,0.0,7.7043357,127.40543,0.9461922181576321,0.0,3.997500610351562,-0.11083333333333378,356.6333333333332
2020-06-19 00:00:00,13.890833333333333,15.83,2207.0750000000003,2057.0,2371.25,21.7975,87.0,0.0,6.489992,123.6901,0.8674749604638904,0.0,3.497500610351562,-0.5991666666666671,270.0750000000003
2020-06-19 01:00:00,12.39,14.49,2066.4333333333334,1937.0,2340.0,20.4975,91.0,0.0,6.792466,122.00535,0.8277777777777777,0.0,2.197499465942382,-0.9199999999999999,209.4333333333334
2020-06-19 02:00:00,9.989166666666668,13.31,1977.1083333333333,1857.0,2340.0,20.1475,92.0,0.0,5.991594,122.73522,0.7935897435897435,0.0,1.8474990844726555,-1.7908333333333317,166.10833333333335
2020-06-19 03:00:00,5.088333333333334,11.78,1932.5,1811.0,2340.0,19.7475,93.0,0.0,5.6233797,140.19447,0.773931623931624,0.0,1.447499465942382,-6.631666666666667,122.5
2020-06-19 04:00:00,6.906666666666666,11.72,1926.4333333333334,1810.0,2340.0,19.4975,93.0,0.0,7.2,143.13002,0.7735042735042735,0.0,1.197499465942382,-5.733333333333334,94.4333333333334
2020-06-19 05:00:00,9.428333333333333,12.64,1954.3500000000001,1832.0,2340.0,19.2975,94.0,0.0,7.754637,158.19853,0.7829059829059829,0.0,0.9975006103515618,-4.361666666666666,41.350000000000136
2020-06-19 06:00:00,13.014166666666666,13.79,2032.4833333333333,1913.0,2378.3333333333335,19.2975,95.0,0.0,7.172949,162.47433,0.8043447792571828,0.0,0.9975006103515618,-2.435833333333333,-58.51666666666665
2020-06-19 07:00:00,14.258333333333333,15.45,2191.9166666666665,2091.0,2455.0,19.3475,95.0,0.0,5.4119864,176.186,0.8517311608961303,0.0,1.0474998474121087,-5.091666666666669,-114.08333333333348
2020-06-19 08:00:00,18.530833333333334,19.35,2389.4500000000003,2306.0,2485.0,19.1975,95.0,0.0,4.68,180.0,0.9279678068410463,0.0,0.8975002288818352,-1.5391666666666666,-114.54999999999973
2020-06-19 09:00:00,21.815833333333334,20.07,2605.3083333333334,2504.0,2555.0,19.2975,97.0,0.0,4.379589,189.46225,0.9800391389432486,0.0,0.9975006103515618,1.7458333333333336,-115.6916666666666
2020-06-19 10:00:00,35.05461538461538,20.07,2814.9615384615386,2721.0,2575.0,18.9475,98.0,0.0,4.8965297,216.02747,1.0566990291262135,0.0,0.6475002288818352,14.144615384615381,-117.03846153846143
2020-06-19 11:00:00,33.833333333333336,20.91,2999.9266666666667,2932.0,3238.75,19.1475,98.0,0.0,3.8268526,228.81418,0.9052875337707449,0.0,0.8474990844726555,12.193333333333335,-157.07333333333327
2020-06-19 12:00:00,31.410833333333333,21.64,3094.2999999999997,3157.0,2415.4166666666665,19.8975,95.0,0.0,3.2399998,270.0,1.3070208728652752,0.0,1.5974990844726555,8.870833333333334,-261.7000000000003
2020-06-19 13:00:00,30.374166666666667,22.54,3202.7083333333335,3356.0,2635.0,21.2975,88.0,0.0,4.0249224,296.56497,1.2736242884250475,0.0,2.997500610351562,6.494166666666668,-293.2916666666665
2020-06-19 14:00:00,27.897142857142857,23.88,3265.442857142857,3496.0,2635.0,23.0475,79.0,0.0,5.5887027,284.93146,1.3267552182163187,0.0,4.747500610351562,0.9171428571428564,-322.55714285714294
2020-06-19 15:00:00,36.015,26.98,3369.3333333333335,3588.0,2635.0,24.0475,74.0,0.0,1.609969,243.43501,1.3616698292220113,0.0,5.747500610351562,7.475000000000001,-263.6666666666665
2020-06-19 16:00:00,32.637499999999996,28.54,3462.2000000000003,3633.0,2635.0,25.4975,68.0,0.0,9.793058,162.89719,1.3787476280834914,0.0,7.197499465942382,2.627499999999994,-177.79999999999973
2020-06-19 17:00:00,59.37166666666667,30.01,3487.3583333333336,3640.0,2635.0,25.9475,69.0,0.0,14.799459,175.81517,1.381404174573055,0.0,7.647500228881835,30.97166666666667,-65.64166666666642
2020-06-19 18:00:00,69.825,28.4,3422.9166666666665,3553.0,2635.0,26.2475,66.0,0.0,15.905319,174.80566,1.3483870967741935,0.0,7.947499465942382,44.185,121.91666666666652
2020-06-19 19:00:00,50.09166666666667,25.64,3258.2083333333335,3301.0,2635.0,26.3475,66.0,0.0,16.595179,176.26868,1.252751423149905,0.0,8.047499847412109,26.77166666666667,138.20833333333348
2020-06-19 20:00:00,27.492500000000003,23.32,3074.7000000000003,3120.0,2635.0,26.1975,66.0,0.0,18.057508,175.42616,1.1840607210626186,0.0,7.897500228881835,5.822500000000002,60.70000000000027
2020-06-19 21:00:00,28.022499999999997,21.67,2992.558333333333,3014.0,2635.0,25.1475,68.0,0.0,17.313717,176.42374,1.1438330170777988,0.0,6.8474990844726555,6.412499999999998,176.55833333333294
2020-06-19 22:00:00,20.250833333333333,21.61,2776.308333333333,2816.0,2635.0,24.2475,71.0,0.0,17.294992,182.3859,1.0686907020872864,0.0,5.947499465942382,2.110833333333332,197.30833333333294
2020-06-19 23:00:00,18.951666666666668,18.14,2549.391666666667,2579.0,2635.0,22.7475,77.0,0.0,16.263872,185.07951,0.9787476280834915,0.0,4.447499465942382,1.8916666666666693,215.39166666666688
2020-06-20 00:00:00,20.738333333333333,17.06,2347.0916666666667,2334.0,2515.8333333333335,21.4975,84.0,0.0,14.973576,189.68872,0.9277244120569724,0.0,3.197499465942382,5.078333333333333,188.0916666666667
2020-06-20 01:00:00,19.0075,15.66,2170.3416666666667,2159.0,2505.0,20.1975,92.0,0.0,12.371645,188.3658,0.86187624750499,0.0,1.8975002288818352,4.1875,134.3416666666667
2020-06-20 02:00:00,15.590833333333334,14.82,2057.108333333333,2036.0,2470.0,19.6975,94.0,0.0,12.015589,188.61557,0.8242914979757086,0.0,1.3975002288818352,1.8108333333333348,109.10833333333312
2020-06-20 03:00:00,13.550833333333332,13.78,1988.5083333333332,1948.0,2445.0,19.4475,94.0,0.0,9.47012,188.74608,0.7967280163599182,0.0,1.1475002288818352,-0.139166666666668,84.50833333333321
2020-06-20 04:00:00,13.406666666666666,13.69,1948.8,1904.0,2445.0,19.2975,93.0,0.0,9.9571085,192.5288,0.7787321063394683,0.0,0.9975006103515618,-0.4233333333333338,92.79999999999995
2020-06-20 05:00:00,12.665,13.83,1918.1833333333334,1856.0,2442.5,18.9475,93.0,0.0,7.968939,198.43504,0.7598771750255885,0.0,0.6475002288818352,-0.38500000000000156,51.183333333333394
2020-06-20 06:00:00,13.828333333333333,13.05,1941.7916666666667,1867.0,2415.0,19.0475,94.0,0.0,6.638072,192.5288,0.7730848861283643,0.0,0.7475006103515618,-0.7716666666666665,-70.20833333333326
2020-06-20 07:00:00,14.24,14.6,2060.5750000000003,2012.0,2428.3333333333335,18.3475,95.0,0.0,4.73506,188.74608,0.8285518188057652,0.0,0.047499847412108664,-1.6999999999999993,-205.42499999999973
2020-06-20 08:00:00,15.604999999999999,15.94,2272.5583333333334,2266.0,2485.0,17.8975,94.0,0.0,4.0249224,206.56499,0.9118712273641851,0.40250091552734446,0.0,-2.4250000000000025,-247.4416666666666
2020-06-20 09:00:00,17.970833333333335,18.03,2510.15,2520.0,2612.5,17.4475,94.0,0.0,4.6800003,202.6199,0.9645933014354067,0.8524997711181648,0.0,-2.2991666666666646,-262.8499999999999
2020-06-20 10:00:00,31.842857142857145,20.27,2737.671428571429,2773.0,3074.1666666666665,17.7475,93.0,0.0,3.6,233.13002,0.9020330712930333,0.5525005340576179,0.0,9.682857142857145,-277.3285714285712
2020-06-20 11:00:00,28.872857142857146,22.16,3000.8642857142854,3015.0,2854.5833333333335,20.2475,89.0,0.0,2.0991426,210.96368,1.0561961757407676,0.0,1.947499465942382,5.6528571428571475,-264.1357142857146
2020-06-20 12:00:00,28.712142857142858,23.22,3235.7642857142855,3265.0,3074.1666666666665,22.1975,81.0,0.0,3.6179552,174.2895,1.062076443480618,0.0,3.8975002288818352,3.7021428571428565,-198.2357142857145
2020-06-20 13:00:00,33.112500000000004,25.01,3360.4583333333335,3434.0,2415.4166666666665,23.8975,74.0,0.0,5.2416787,164.05453,1.421700879765396,0.0,5.5974990844726555,6.262500000000003,-209.54166666666652
2020-06-20 14:00:00,42.27,26.85,3436.4249999999997,3570.0,2635.0,25.2475,71.0,0.0,6.87779,173.99109,1.3548387096774193,0.0,6.947499465942382,14.220000000000002,-214.57500000000027
2020-06-20 15:00:00,38.785833333333336,28.05,3466.525,3651.0,2635.0,26.1975,67.0,0.0,9.0645685,173.15732,1.3855787476280834,0.0,7.897500228881835,9.175833333333337,-251.4749999999999
2020-06-20 16:00:00,34.641666666666666,29.61,3524.65,3718.0,2635.0,26.9475,65.0,0.0,11.525623,178.21013,1.4110056925996204,0.0,8.647500228881835,2.931666666666665,-216.3499999999999
2020-06-20 17:00:00,35.82083333333333,31.71,3602.2083333333335,3741.0,2635.0,27.5475,62.0,0.0,13.698934,176.98727,1.4197343453510436,0.0,9.247500610351562,6.260833333333334,-75.79166666666652
2020-06-20 18:00:00,31.2675,29.56,3501.7999999999997,3678.0,2635.0,27.8475,60.0,0.0,15.5843,173.36758,1.3958254269449715,0.0,9.547499847412109,5.627499999999998,77.79999999999973
2020-06-20 19:00:00,29.420833333333334,25.64,3305.941666666667,3424.0,2635.0,27.8975,59.0,0.0,15.941944,173.51703,1.2994307400379506,0.0,9.597499084472656,5.740833333333335,59.94166666666706
2020-06-20 20:00:00,26.03333333333333,23.68,3133.1583333333333,3246.0,2635.0,27.3475,63.0,0.0,17.339897,175.23645,1.2318785578747629,0.0,9.047499847412109,3.703333333333333,-6.841666666666697
2020-06-20 21:00:00,32.015,22.33,3069.5333333333333,3140.0,2635.0,26.9475,66.0,0.0,16.954432,176.34785,1.191650853889943,0.0,8.647500228881835,11.225000000000001,155.5333333333333
2020-06-20 22:00:00,30.00583333333333,20.79,2891.3583333333336,2914.0,2635.0,25.6475,75.0,0.0,15.4800005,180.0,1.1058823529411765,0.0,7.3474990844726555,9.665833333333332,243.35833333333358
2020-06-20 23:00:00,26.302857142857142,20.34,2667.835714285714,2648.0,2764.5833333333335,24.2975,81.0,0.0,16.575644,182.4895,0.9578296910324039,0.0,5.997500610351562,7.612857142857141,127.83571428571395
2020-06-21 00:00:00,32.00928571428572,18.69,2439.35,2540.0,2417.0833333333335,22.8975,85.0,0.0,13.708391,193.67133,1.0508533011549732,0.0,4.5974990844726555,16.379285714285714,77.34999999999991
2020-06-21 01:00:00,22.9325,15.63,2265.2666666666664,2362.0,2340.0,21.1975,93.0,0.0,11.525623,194.47034,1.0094017094017094,0.0,2.8975002288818352,9.092500000000001,42.266666666666424
2020-06-21 02:00:00,21.605833333333333,13.84,2133.6,2223.0,2340.0,21.0975,94.0,0.0,9.178235,205.55992,0.95,0.0,2.7974998474121087,9.685833333333333,15.599999999999909
